Id,date,platform,title,News content,Label
2368,2024-07-15 16:00:01,AJPalestine,فلسطينيون يبحثون عن شهداء,فلسطينيون يبحثون عن شهداء وجرحى تحت ركام منزل قصفه الاحتلال في ديرح البلح وسط قطاع غزة #حرب_غزة #فيديو,Real
26,2023-07-06 12:22:00,tibianps,خلافات عميقة بين  قايدات حركة حماس,خلافات عميقة بين  قايدات حركة حماس في غزة وخارجها حول إدارة الملف الإعلامي لديها,Fake
849,2024-07-05 08:14:49,AJPalestine,مراسل # الجزيرة :,"عاجل | مراسل #الجزيرة: 
- طواقم الإسعاف تنتشل جثامين 3 شهداء من الحي السعودي غربي مدينة #رفح
- طواقم الإسعاف تنتشل شهيدا من شارع صلاح الدين شرقي مدينة #رفح",Real
3994,2024-07-26 10:44:30,AJPalestine,الجيش الإسرائيلي : -,"عاجل | الجيش الإسرائيلي: 
- قصفنا مبنى عسكريا لـ""حزب الله"" في مركبا أثناء وجود عناصر من الحزب داخله
- قصفنا الليلة الماضية مبنى عسكريا لـ""حزب الله"" في منطقة عيتا الشعب جنوبي #لبنان
- منظومات الدفاع الجوي اعترضت بنجاح قبل قليل صاروخا أطلق من #لبنان تجاه الجليل الأعلى",Real
4969,2024-07-31 18:56:07,AJPalestine,بيان ل الأزهر :,عاجل | بيان للأزهر: ندين بأشد العبارات الجريمة البشعة للكيان المحتل الغادر باغتيال القيادي الفلسطيني إسماعيل هنية,Real
4499,2024-07-28 21:54:09,AJPalestine,مراسل # الجزيرة :,عاجل | مراسل #الجزيرة: قوات الاحتلال الإسرائيلي تقتحم قرية يتما جنوبي مدينة نابلس بالضفة الغربية,Real
2585,2024-07-17 09:02:04,AJPalestine,الهيئة المستقلة ل حقوق,"الهيئة المستقلة لحقوق الإنسان في غزة:
- المجاعة بدأت تأخذ منحى أخطر مما كانت عليه والأطفال يعانون من سوء التغذية.
- القطاع دخل أزمة إنسانية غير مسبوقة.
- المعاناة تتفاقم بعد اجتياح الاحتلال لرفح والسيطرة على المعبر.
- الجرحى ينتظرون بصيص أمل للخروج للعلاج في ظل الوضع المتردي للمستشفيات.
- إغلاق معبر #رفح حرم سكان القطاع من شريان الحياة الأساسي.
- أكثر من 20 ألف مريض وجريح محرومون من حقهم في العلاج بسبب إغلاق المعبر",Real
16,2023-07-02 11:41:00,tibianps,نتائج الثانوية العامة,"اعلان عن نتائج الثانوية العامة ""التوجيهي"" في فلسطين عبر روابط منتشرة على منصات التواصل الاجتماعي",Fake
1137,2024-07-07 08:54:34,AJPalestine,تائب القسـ . ـام,"كتائب القسـ.ـام: استهدفنا دبابة ميركافا بقذيفة الياسين 105 في شارع #بغداد بحي الشجاعية
#حرب_غزة",Real
12,2023-06-27 12:21:00,tibianps,مستوطنين اختفت آثارهم,الاحتلال يقتحم مدينة الخليل بحثا عن 3 مستوطنين اختفت آثارهم وسط مخاوف بتعرضهم للاخطاف على يد المقاومة,Fake
447,2024-07-02 19:46:59,AJPalestine,القوات اليمنية نفذت ب,"يحيى سريع: القوات اليمنية نفذت بالاشتراك مع المقاومة العراقية هجوما على هدف حيوي في حيفا
#حرب_غزة",Real
2318,2024-07-15 09:10:32,AJPalestine,فلسطيني ينظر ب قهر,"فلسطيني ينظر بقهر إلى جثمان طفلة شهيدة بغزة
#فيديو #حرب_غزة",Real
38,2023-07-15 23:24:00,tibianps,زيارات أهالي أسرى غزة,عدد من أهالي أسرى قطاع غزة يتوجهون اليوم السبت 15/يوليو 2023 لزيارة ابنائهم المعتفلين داخل سجون الاحتلال.,Fake
2330,2024-07-15 10:34:00,AJPalestine,صحيفة وول ستريت جورنال,"صحيفة وول ستريت جورنال الأمريكية: محمد الضيف أثبت أنه هدف بعيد المنال للغاية
#الأخبار #حرب_غزة",Real
628,2024-07-04 06:41:15,AJPalestine,مصدر أمني إسرائيلي :,عاجل | يديعوت أحرونوت عن مصدر أمني إسرائيلي: نتنياهو سيضحي بالمختطفين من أجل كسب بعض الوقت إلى ما بعد خطابه بالكونغرس,Real
3,2023-06-15 14:07:00,tibianps,وفاة طفل بالقدس,وفاة طفل يبلغ من العمـر 9 شهور بعد تعرضه للضرب من أحد المربيـات داخل أحد الحضانات في بلدة كفر عقب بالقدس,Fake
2769,2024-07-18 14:31:01,AJPalestine,انتفاخ كبير ل بطن,"""لا يأكل ولا يشرب"" انتفاخ كبير لبطن طفل يعاني من مشاكل صحية #حرب_غزة #الجزيرة",Real
2223,2024-07-14 11:59:07,AJPalestine,مصادر طبية إسرائيلية :,"مصادر طبية إسرائيلية: 4 إصابات بينها إصابتان خطيرتان في عملية الدهس قرب الرملة
#الأخبار #حرب_غزة",Real
1158,2024-07-07 11:42:37,AJPalestine,مراسل الجزيرة يرصد الأوضاع,"مراسل الجزيرة يرصد الأوضاع الميدانية في مدينة غزة
#حرب_غزة",Real
665,2024-07-04 08:40:22,AJPalestine,مصدر في #حزب _الله,عاجل | مصدر في #حزب_الله للجزيرة: استهدفنا بالصواريخ ثكنتي غاملا ويردن وقاعدة نفح الإسرائيلية,Real
22,2023-07-04 16:23:00,tibianps,مرض عبد الوهاب خلايلة,عبد الوهاب خلايلة منفذ عملية تل أبيب كان مريصا بالسرطان في مراحله الأخيرة وكان يتواجد داحل إسرائيل لتلقي العلاج,Fake
3370,2024-07-22 14:18:04,AJPalestine,مصادر طبية ل الجزيرة,عاجل | مصادر طبية للجزيرة: ارتفاع عدد الشهداء إلى 54 إثر تواصل القصف الإسرائيلي على مناطق متفرقة شرقي خان يونس,Real
4074,2024-07-26 17:35:59,AJPalestine,القناة 12 : رئيس,عاجل | القناة 12: رئيس الشاباك ومسؤول ملف الأسرى يرفضان المشاركة بمفاوضات الأحد ورئيس الموساد سيلتقي الوسطاء منفردا,Real
3742,2024-07-24 20:30:56,AJPalestine,نشرة إيجاز - 55,"نشرة إيجاز - 55 شهيدا في غارات على قطاع غزة خلال يوم واحد
#الاخبار #حرب_غزة",Real
2175,2024-07-14 01:06:00,AJPalestine,مراسل # الجزيرة يرصد,"مراسل #الجزيرة يرصد تداعيات إطلاق النار على الرئيس السابق دونالد ترمب
#الأخبار",Real
600,2024-07-03 18:25:38,AJPalestine,مكتب نتنياهو : -,"عاجل | مكتب نتنياهو: 
- الموساد تلقى من الوسطاء رد حماس بشأن صفقة الرهائن
- سندرس رد حمـ.ـاس ونرد على الوسطاء",Real
633,2024-07-04 06:52:24,AJPalestine,وزير الشتات الإسرائيلي :,عاجل | وزير الشتات الإسرائيلي: إذا تضمنت الصفقة الإفراج عن 1 مقابل 3 فهذا ممكن لكن لا نقبل بانسحاب قواتنا ووقف الحرب,Real
56,2023-08-09 23:39:00,tibianps,انخفاض  سعر الغاز,محطة وقود في رفح بحنوب قطاع غزة تعلن عن بيع أنبوبة غاز الطهي بنحو 50 شيكلا، وهي اقل كثير من السعر الموجود حاليا في السوق,Fake
3808,2024-07-25 08:37:10,AJPalestine,الدموع . . فلسطيني,"بالدموع.. فلسطيني يودع جثمان طفله الذي استشهد في قصف إسرائيلي استهدف منزلا في مخيم النصيرات وسط قطاع غزة 
#حرب_غزة #الأخبار",Real
2832,2024-07-18 22:01:34,AJPalestine,مريض و جريح محرومون,20 الف مريض وجريح محرومون من العلاج #حرب_غزة #الجزيرة,Real
25,2023-07-06 00:06:00,tibianps,شهيد يضحك,صورة لأحد شهداء مخيم جنين وظهر فيها وهو مبتسم بشكل غير طبيعي بالنسبة لجثمان خرجت منه الروح,Fake
3074,2024-07-20 16:58:40,AJPalestine,نائب رئيس الهيئة الإعلامية,"نائب رئيس الهيئة الإعلامية لأنصار الله للجزيرة: لن نتوقف عن دعمنا لفلسطين، ويبدو أن إسرائيل استهدفت محطات وقود في الحديدة ليحدث اشتعال للنيران وخلق صورة من الحافز المعنوي
#الأخبار #حرب_غزة",Real
1242,2024-07-07 20:43:04,AJPalestine,مصدر ب مستشفى ناصر,عاجل | مصدر بمستشفى ناصر بخان يونس: أطفال بقسم الحضانة قد يتوفون نتيجة توقف المولدات الكهربائية بسبب أزمة الوقود,Real
301,2024-07-01 17:02:13,AJPalestine,لحظة اجتماع أسير ب,لحظة اجتماع أسير بأسرته بعد الإفراج عنه من سجون الاحتلال #فيديو #حرب_غزة,Real
4566,2024-07-29 12:42:42,AJPalestine,زيارة ه ل مجدل,عاجل | نتنياهو خلال زيارته لمجدل شمس بالجولان المحتل: الرد الإسرائيلي قادم وسيكون قاسيا,Real
44,2023-07-25 12:53:00,tibianps,هل قطعت الجهاد علاقتها بحماس؟,الأمين العام لحركة الجهطاد الإسلامي زياد النخالة يصدر قرارا بقطع العلاقات السياسية والمسكرية والأمنية مع حركة حماس,Fake
4340,2024-07-27 20:52:46,AJPalestine,استشهاد الطفل حمدي قميلة,"استشهاد الطفل حمدي قميلة نتيجة سوء التغذية بغزة
#فيديو #حرب_غزة",Real
4927,2024-07-31 14:25:47,AJPalestine,وقف العدوان ف إن,"عاجل | القيادي في ""حمـ.ـاس"" خليل الحية: 
- ""عندما نقول نريد وقف العدوان فإن ذلك من أجل شعبنا وليس ضعفا""
- ""غياب قائد آخر لا يحرف بوصلة الحركة عن أدائها""
- ""نحن وإيران والمنطقة والعالم لا نريد حربا ومن يتحمل المسؤولية هو من أشعل المنطقة""",Real
1770,2024-07-11 17:04:48,AJPalestine,تائب القسـ . ـام,"كتائب القسـ.ـام: ""مشاهد لاستهداف جنود وآليات العدو أثناء دخول فريق قتالي للشارع الأول بحي تل السلطان غرب #رفح""",Real
526,2024-07-03 10:18:30,AJPalestine,شاهد| ل حظة إطلاق,"شاهد| لحظة إطلاق النار على منفذ عملية الطعن في كرمئيل
#حرب_غزة",Real
2814,2024-07-18 20:03:20,AJPalestine,مسؤول عسكري إسرائيلي يقول,"مسؤول عسكري إسرائيلي يقول إن الحرب وحجم الخسائر في #حرب_غزة أثبتت أن إسرائيل بحاجة إلى جيش كبير.. قراءة عسكرية في دلالات هذه التصريحات تزامنا مع زيارة نتنياهو لرفح مع الخبير العسكري والاستراتيجي فايز الدويري
#حرب_غزة #الأخبار",Real
15,2024-07-19 17:27:26,tibianps,القيادي الفتحاوي منير الجاغوب,"👎 
القيادي الفتحاوي منير الجاغوب ينشر مقطع فيديو لشخص يعتدي بهراوة على مجموعة من منتظري الطعام، مدعياً أن الفيديو في غزة",Fake
69,2023-08-22 23:11:00,tibianps, استنفار عسكري حول قطاع غزة,مصادر عبرية: حركة طائرات نشطة بين مطار حتسور والقواعد العسكرية في النقب ومنطقة غلاف غزة,Fake
1471,2024-07-09 13:00:54,AJPalestine,إطلاق طائرات و رقية,إطلاق طائرات ورقية بعلم فلسطين في برلين #حرب_غزة #فيديو,Real
47,2023-07-28 19:32:00,tibianps,هل انتهت قضية ابو قوطة؟؟,"عائلة ابو قوطة ترفض استقبال أي وفد رسمي بعد وفاة ابنها بعد قيام
جرافة باسقاط جدار عليه خلال حملة إزالة قامت بها بلدية خان يونس",Fake
4611,2024-07-29 19:00:22,AJPalestine,إسرائيل ب التدخل عسكريا,"أردوغان يهدد إسرائيل بالتدخل عسكريا لحماية الشعب الفلسطيني
#شبكات #حرب_غزة",Real
49,2024-07-09 10:41:31,MisbarFC,المرة الأولى قبل موعد,"🟡 الفيديو قديم، نُشر للمرة الأولى قبل موعد الانتخابات التشريعية الفرنسية، ويُوثّق مظاهرة خرجت في مدينة #ليون الفرنسية، في الأول من يونيو الفائت، احتجاجًا على حرب #غزة.   
 
🔗تفاصيل أوفى عبر الرابط: https://msbr.co/z7deq  
 
#مسبار #فرنسا",Real
3512,2024-07-23 12:42:51,AJPalestine,كتائب القسام : ننعى,عاجل | كتائب القسام: ننعى الشهيد القسامي ورفيقيه من شهداء الأقصى الذين استشهدوا في عملية اغتيال غادرة بمخيم طولكرم,Real
2893,2024-07-19 11:21:22,AJPalestine,العملية النوعية التي نفذ,عاجل | حماس: نثمن العملية النوعية التي نفذها أنصار الله في تل أبيب وهي رد على العدوان الوحشي المستمر على شعبنا,Real
2096,2024-07-13 18:28:26,AJPalestine,تأكيد ب شأن مقتل,عاجل | نتنياهو: لا تأكيد بشأن مقتل القائد العسكري لحماس محمد الضيف,Real
4393,2024-07-28 07:00:43,AJPalestine,إذاعة الجيش الإسرائيلي :,عاجل | إذاعة الجيش الإسرائيلي: تحقيق أولي للجيش يكشف أنه لم يطلق صواريخ اعتراضية تجاه الصاروخ الذي سقط بمجدل شمس,Real
4730,2024-07-30 11:35:45,AJPalestine,"القدس : "" قصفنا","سـ.ـرايا القدس: ""قصفنا بوابل من قذائف الهاون حشود العدو الصهيوني بمحيط مسجد البراء في تل الهوى بمدينة غزة""
#الجزيرة",Real
1077,2024-07-06 20:36:59,AJPalestine,مجزرة جديدة ب مخيم,"مجزرة جديدة بمخيم النصيرات.. مراسل #الجزيرة أشرف أبو عمرة يرصد الأوضاع داخل مدرسة النازحين التي استهدفها الجيش الإسرائيلي وأسفرت عن عشرات الشهداء والجرحى 
#الأخبار #حرب_غزة",Real
2878,2024-07-19 07:12:26,AJPalestine,بن غفير : الخط,بن غفير: الخط الأحمر لإسرائيل تم اختراقه ومن يعمل على احتواء القصف على كريات شمونة وسديروت يتلقاه في تل أبيب,Real
1615,2024-07-10 14:47:12,AJPalestine,فلسطين حاضرة في استقبال,"فلسطين حاضرة في استقبال الحجاج بمدينة وجدة المغربية
#فيديو #حرب_غزة",Real
3298,2024-07-22 06:02:00,AJPalestine,مواطنون يرشون رائحة كريهة,مواطنون يرشون رائحة كريهة داخل متجر لأجل المقاطعة #حرب_غزة #فيديو,Real
17,2023-07-02 21:03:00,tibianps,أمريكا تأليف القرآن,"أمريكا قامت بتأليف القرآن وأصدرئه بكتاب جديد اسمه ""مثلث التوحيد"" لأجل التقريب بين الأديان، ويحتوي مثلث النوحيد على سور من الفرآن محرفة ومقاطع من التوراة والإنجيل، وهو الآن يوزع في الكويت وممكن أن يصل الينا",Fake
4157,2024-07-27 09:05:19,AJPalestine,إبرام صفقة تبادل ل,"هل ينوي نتنياهو إبرام صفقة تبادل للأسرى؟
#الاخبار #حرب_غزة",Real
53,2023-08-06 14:05:00,tibianps,المركز الفلسطيني يضلل الجمهور,يدين المركز الفلسطيني لحقوق الإنسان منع الآجهـزة الأمنية فى غزة بالقوة تجمعات سلمية للاحتجاج على الأوضاع الاقتصادية,Fake
2125,2024-07-13 19:25:30,AJPalestine,نائب رئيس حركة حماس,عاجل | خليل الحية نائب رئيس حركة حماس في غزة للجزيرة: نحن في موقف أفضل رغم الألم ونحن على طريق تحقيق أهدافنا,Real
1,2024-07-02 10:53:40,tibianps,صورة ل مجندة من,"👎 
صورة لمجندة من جيش الاحتلال وهي تصافح طفلاً خلال إخلاء المدنيين من مناطق الاجتياح في رفح جنوب قطاع غزة",Fake
4780,2024-07-30 17:43:46,AJPalestine,مسؤول إسرائيلي : -,"عاجل | أكسيوس عن مسؤول إسرائيلي: 
- الهدف في #بيروت هو فؤاد شكر المسؤول عن جميع العمليات العسكرية لحـ.ـزب الله
- شكر المعروف باسم الحاج محسن مطلوب من إف بي آي لضلوعه في تفجير ثكنة المارينز 1983",Real
3140,2024-07-21 01:30:01,AJPalestine,قصف مدفعي شرق مخيم,"قصف مدفعي شرق مخيم البريج وسط قطاع غزة
#حرب_غزة",Real
158,2024-07-01 03:57:10,AJPalestine,آئب شهداء الأقصـ .ـى,"عاجل | ""كتـ.ـائب شهداء الأقصـ.ـى"": ""مقاتلونا يخوضون اشتباكات مسلحة عنيفة مع قوات الاحتلال في مخيم نور شمس""",Real
60,2023-08-12 13:31:00,tibianps,وقفة طلابية غاضبة,الكتلة الإسلامية في جامعة الخليل تنظم وقفة طلابية غاضبة على بوابات الجامعة,Fake
1299,2024-07-08 08:00:45,AJPalestine,ـدس : مشاهد من,سـ.ـرايا القـ.ـدس: مشاهد من قصف مركز قيادة عمليات الجيش الإسرائيلي في حي الشجاعية #الجزيرة #فيديو,Real
1055,2024-07-06 18:53:33,AJPalestine,أطفال مصابون في قصف,"أطفال مصابون في قصف لطيران الاحتلال لمدرسة تؤوي نازحين
#حرب_غزة #فيديو",Real
66,2023-08-21 18:38:00,tibianps,وقوع عملية طعن في القدس,مصادر عبرية: بلاغ عن عملية طعن في شارع يافا بالقدس المحتلة بعد ظهر الاثنين 12 أغسطس,Fake
2363,2024-07-15 15:18:19,AJPalestine,بن غفير أمام الكنيست,"عاجل | بن غفير أمام الكنيست: 
- أعمل على إعطاء الأسرى الفلسطينيين أقل الحقوق التي يتيحها لهم القانون
- الكثافة في السجون ستبقى على حالها رغم اعتراض المستشارة القانونية للحكومة",Real
3175,2024-07-21 07:36:54,AJPalestine,يمنيون ينددون ب قصف,"يمنيون ينددون بقصف ميناء الحديدة
#فيديو #حرب_غزة",Real
517,2024-07-03 09:23:11,AJPalestine,القناة 12 الإسرائيلية :,القناة 12 الإسرائيلية: الشرطة والشاباك يحققان في عملية كرمئيل ومن غير الواضح إن كانت خلفيتها قومية أم جنائية,Real
1693,2024-07-11 08:33:07,AJPalestine,مراسل # الجزيرة :,عاجل | مراسل #الجزيرة: مروحيات إسرائيلية تجدد قصفها على مناطق غربي مدينة #رفح,Real
1666,2024-07-10 22:49:25,AJPalestine,مراسل # الجزيرة :,عاجل | مراسل #الجزيرة: توقف محطات تحلية المياه التي تزود مناطق شمال غزة ومدينة غزة عن العمل بسبب نفاد الوقود,Real
2115,2024-07-13 19:14:48,AJPalestine,نائب رئيس حركة حماس,عاجل | خليل الحية نائب رئيس حركة حماس في غزة للجزيرة: كل الخيارات مفتوحة أمامنا ولن نعطي لنتنياهو ما يريد,Real
1105,2024-07-07 03:15:03,AJPalestine,استطلاع ل القناة 12,"استطلاع للقناة 12 الإسرائيلية: أغلب الإسرائيليين يعتقدون أن #حرب_غزة مستمرة بسبب اعتبارات سياسية لنتنياهو
#الأخبار",Real
56,2024-07-11 11:24:19,MisbarFC,إعادة إعمار #غزّة :,"⭕ إعادة إعمار #غزّة: موضوع للتضليل ❗  

🎯 رصد #مسبار مجموعة منشورات مضللة استغلّت قضية إعادة الإعمار، لأهداف متنوّعة، مثل الإثارة وكسب التفاعل أو لغايات سياسيّة.  

 التفاصيل عبر المقال التالي:  https://msbr.co/afd6f",Real
3017,2024-07-20 09:26:24,AJPalestine,وزارة الصحة ب غزة,عاجل | وزارة الصحة بغزة: الاحتلال ارتكب 4 مجازر وصل إثرها إلى المستشفيات 37 شهيدا و54 مصابا خلال 24 ساعة,Real
20,2024-07-27 15:38:19,tibianps,تداول رواد منصات التواصل,"👎 
تداول رواد منصات التواصل الاجتماعي فيديو للرئيس الأمريكي السابق والمرشح للانتخابات الرئاسية القادمة دونالد ترامب وهو يتجاهل مصافحة رئيس حكومة الاحتلال بنيامين نتنياهو خلال زيارة الأخير للولايات المتحدة",Fake
4844,2024-07-31 05:35:31,AJPalestine,القائد فؤاد شكر كان,"عاجل | ""حـ.ـزب الله"": ""القائد فؤاد شكر كان متواجدا في المبنى الذي استهدف في الضاحية ونحن بانتظار معرفة مصير القائد الكبير""",Real
354,2024-07-02 08:11:41,AJPalestine,المتحدث ب اسم ل,عاجل | المتحدث باسم لوفتهانزا للجزيرة: بسبب التطورات الحالية في الشرق الأوسط سنعلق رحلاتنا الليلية من #بيروت وإليها,Real
136,2024-07-29 16:40:10,MisbarFC,المشهد يُظهر اشتباك ل,"⭕️ المشهد يُظهر اشتباك لاعبي الوزن الخفيف الأميركي جيمس فيك والبرازيلي رافايل ألفيس، في المباراة الرئيسية للكاراتيه ضمن مواجهات الفنون القتالية المختلطة للعام الجاري، والتي أقيمت في ولاية #فلوريدا الأميركية يوم 29 يونيو الفائت.

اقرأ أكثر: https://msbr.co/thars",Real
34,2023-07-13 13:01:00,tibianps,زيارة الرئيس لجنين,الإذاعة العبرية تكشف عن أن إسرائيل أعطت الضوء الأخضر للرئيس محمود عباس لزيارة جنين لمدة 3 ساعات، شريطة عدم لقاء عوائل الشهداء الذين قتلوا مؤخرا.,Fake
4182,2024-07-27 10:59:35,AJPalestine,زارة الصحة بغزة :,وزارة الصحة بغزة: الاحتلال ارتكب 4 مجازر في القطاع وصل منها للمستشفيات 41 شهيدا و103 إصابات خلال 24 ساعة,Real
4734,2024-07-30 11:52:30,AJPalestine,وزير الطاقة الخارجية البريطاني,"وزير الخارجية البريطاني: 
- الدمار في غزة لا يطاق ويجب أن تنتهي الحرب الآن
- نرفض الذين يقولون في إسرائيل إنه لا توجد إمكانية لحل الدولتين
- توسع إسرائيل في المستوطنات هذا العام غير مقبول وقد أثرت هذه القضية مع نتنياهو",Real
3637,2024-07-24 09:20:24,AJPalestine,مدفعية الاحتلال تقصف مدنيين,مدفعية الاحتلال تقصف مدنيين أثناء نزوحهم من البريج #حرب_غزة #فيديو,Real
12,2024-07-18 11:13:39,tibianps,رئيس الموساد يجتمع مع,"👎 
رئيس الموساد يجتمع مع القياديين في حmاس خليل الحhية وزاهر جبارين بواسطة رئيس الوزراء القطري لبحث ترتيبات معبر رفح",Fake
59,2023-08-12 12:57:00,tibianps,فاة 10 مواطنين بانهيار مطعم,عشرة وفيات بسقوط جزء من مطعم فيولا المبني فوق شاطى بحر غزة,Fake
49,2023-07-31 22:40:00,tibianps,اعتقال الفتاة بتول,الأجهزة الأمنية في قطاع غزة تعتقل الفتاة بتول أبـو سلمية خلال تواجدها في وقفة احتجاجية شمال قطاع غزة,Fake
133,2024-07-28 16:43:57,MisbarFC,حسابات و صفحات على,"⭕️نشرت حسابات وصفحات على مواقع التواصل الاجتماعي الفيديو في يونيو عام 2021، على أنّه لتجول عناصر من كتائب القسام في #غزة، حينها، وذكرت أنّ من بينهم ""أبو عبيدة"".

تفاصيل أوفى: https://msbr.co/xcjhn

#تمت_المسبرة",Real
3880,2024-07-25 16:11:35,AJPalestine,استقبال مهيب ل الوفد,"استقبال مهيب للوفد الفلسطيني المشارك بالأولمبياد بفرنسا
#فيديو",Real
4105,2024-07-26 21:04:36,AJPalestine,مصادر محلية : اشتباك,عاجل | مصادر محلية: اشتباك بين أمن السلطة وأفراد من كتيبة طوباس التابعة لسرايا القدس بعد محاولة اعتقال أحد عناصرها,Real
2280,2024-07-14 21:38:03,AJPalestine,قوات الاحتلال تعتقل و,"قوات الاحتلال تعتقل والد منفذ عملية الدهس بالرملة
#الجزيرة ##فيديو",Real
4758,2024-07-30 14:09:27,AJPalestine,المرة الثانية ب صواريخ,"عاجل | ""حـ.ـزب الله"": ""قصفنا للمرة الثانية بصواريخ الكاتيوشا مقر قيادة كتيبة السهل في ثكنة بيت هيلل""",Real
1625,2024-07-10 15:46:12,AJPalestine,القناة 14 الإسرائيلية :,"القناة 14 الإسرائيلية: 
- مصلحة السجون تخطط لوضع عدد من الأسرى الفلسطينيين في أقفاص كبيرة لتخفيف ازدحام السجون
- الخطة التي ستعرض على اجتماع وزاري تقضي بنقل أسرى إلى معسكر الاعتقال ساديه تيمان بالنقب",Real
3624,2024-07-24 07:14:52,AJPalestine,مراسلة # الجزيرة :,عاجل | مراسلة #الجزيرة: صفارات الإنذار تدوي في بلدات عدة شمال وشرق مدينة عكا الساحلية,Real
4812,2024-07-31 00:01:10,AJPalestine,قريبًا تعودون ل بيوة,"""قريبًا تعودون لبيوتكم"".. شيخ الأزهر أحمد الطيب يفاجئ طالبة من غزة حصلت على المركز الثاني بالثانوية الأزهرية في فلسطين
#فيديو
#حرب_غزة",Real
120,2024-07-26 14:18:29,MisbarFC,الطائرات و المدفعية الإسرائيلية,"🟡 قصفت الطائرات والمدفعية الإسرائيلية المدنيين. 
 
⚠️ شهود عيان لـ #مسبار : إسرائيل استهدفت المدنيين خلال نزوحهم غربي مدينة غزة. 
 
 
🟡 للمزيد من التفاصيل:  https://msbr.co/0yxhs",Real
513,2024-07-03 09:11:00,AJPalestine,سائل إعلام إسرائيلية :,وسائل إعلام إسرائيلية: إصابات في عملية طعن داخل مجمع تجاري في مدينة كرمئيل شمال إسرائيل,Real
79,2023-09-03 10:14:00,tibianps, بيان الهيئة حول تأخر تسليم أموال الإعمار,الهينة المستقلة لحقوق الإنسان تصدر بيانا تنتقد فيه تأخر السلطة في تسليم أموال إعادة الإعمار لمتضرري العدوان الأخير على مخيم جنين,Fake
63,2023-08-17 18:45:00,tibianps,شاب يحرق نفسه,شاب يقوم بحرق نفسه في غزة احتجاجا على الأوضاع المعيشية,Fake
856,2024-07-05 09:15:11,AJPalestine,الشاب محمد حرز من,"الشاب محمد حرز من غزة ينشر #صورة لوالدته الشهيدة بعد تداول أخبار عن عودة المفاوضات لصفقة جديدة ويكتب ""أمي العزيزة، يتحدثون كثيرا عن وقف إطلاق النار الآن، وأنا أتساءل: إذا انتهت الحرب، هل سنلتقي مرة أخرى؟""",Real
75,2023-08-27 19:22:00,tibianps,عملية إطلاق نار غرب رام الله,"إطلاق نار صوب سيارة للمستوطنين على مفترق مستوطنة ""نيلي"" غرب رام الله دون الإبلاغ عن وقوع إصابات",Fake
716,2024-07-04 10:46:44,AJPalestine,سرايا القدس : مجاهدونا,عاجل | سرايا القدس: مجاهدونا فجروا عبوة برميلية من نوع ثاقب في آلية عسكرية صهيونية بمحيط منطقة السنترال بالشجاعية,Real
33,2023-07-12 15:10:00,tibianps,متى سيبدأ العام الدراسي الجديد؟,دوام الطلبة دوام الطلبة في المدارس الحكومية بالضفة وغزة سيبدأ مبكرا بتاريخ 8 أغسطس خلافا لما هو معتاد في كل عام,Fake
